Folder	Time Domain	HPS	FFT	Sample	Midi	HN Offset	Expected	TD	HPS	FFT	Praat	Average	Stdev	Use	Actual MIDI	+Cents	
/002931/Samples/Sw. Open Diapason 8	MIDIKeyNumber=84	MIDIKeyNumber=84	MIDIKeyNumber=84	Detected = 1105.81 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	MIDIPitchFraction=95.435617	MIDIPitchFraction=95.493992	MIDIPitchFraction=95.522724	MIDIKeyNumber=84	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	086-d.wav	086-d.wav	086-d.wav	MIDIPitchFraction=95.435617	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	Detected = 1273.42 Hz	detected pitch = 1169.68 Hz	detected pitch = 1169.49 Hz	086-d.wav	86.00	0.00	1,174.66	1,273.42	1,169.68	1,169.49		1204.19666666667	59.95	1169.585	85.9250554200707	7.49445799293369	
/002931/Samples/Sw. Open Diapason 8	MIDIKeyNumber=87	MIDIKeyNumber=85	MIDIKeyNumber=85	Detected = 1273.42 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	MIDIPitchFraction=39.756335	MIDIPitchFraction=92.641092	MIDIPitchFraction=92.367449	MIDIKeyNumber=87	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	087-d#.wav	087-d#.wav	087-d#.wav	MIDIPitchFraction=39.756335	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	Detected = 1239.75 Hz	detected pitch = 1239.71 Hz	detected pitch = 1239.64 Hz	087-d#.wav	87.00	0.00	1,244.51	1,239.75	1,239.71	1,239.64		1239.7	0.06	1239.7	86.93298732477	6.70126752300462	
/002931/Samples/Sw. Open Diapason 8	MIDIKeyNumber=86	MIDIKeyNumber=86	MIDIKeyNumber=86	Detected = 1239.75 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	MIDIPitchFraction=93.369096	MIDIPitchFraction=93.319385	MIDIPitchFraction=93.210810	MIDIKeyNumber=86	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	088-e.wav	088-e.wav	088-e.wav	MIDIPitchFraction=93.369096	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	Detected = 2191.22 Hz	detected pitch = 1314.70 Hz	detected pitch = 1314.59 Hz	088-e.wav	88.00	0.00	1,318.51	2,191.22	1,314.70	1,314.59		1606.83666666667	506.09	1314.645	87.9491741432208	5.082585677917	
/002931/Samples/Sw. Open Diapason 8	MIDIKeyNumber=96	MIDIKeyNumber=87	MIDIKeyNumber=87	Detected = 2191.22 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	MIDIPitchFraction=79.391700	MIDIPitchFraction=94.986182	MIDIPitchFraction=94.847679	MIDIKeyNumber=96	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	089-f.wav	089-f.wav	089-f.wav	MIDIPitchFraction=79.391700	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	Detected = 1396.13 Hz	detected pitch = 1396.00 Hz	detected pitch = 1396.08 Hz	089-f.wav	89.00	0.00	1,396.91	1,396.13	1,396.00	1,396.08		1396.07	0.07	1396.07	88.9895502277586	1.04497722414294	
/002931/Samples/Sw. Open Diapason 8	MIDIKeyNumber=88	MIDIKeyNumber=88	MIDIKeyNumber=88	Detected = 1396.13 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	MIDIPitchFraction=99.026705	MIDIPitchFraction=98.863670	MIDIPitchFraction=98.968480	MIDIKeyNumber=88	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	090-f#.wav	090-f#.wav	090-f#.wav	MIDIPitchFraction=99.026705	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	Detected = 1475.61 Hz	detected pitch = 1475.10 Hz	detected pitch = 1475.21 Hz	090-f#.wav	90.00	0.00	1,479.98	1,475.61	1,475.10	1,475.21		1475.30666666667	0.27	1475.30666666667	89.9452733350844	5.47266649156484	
/002931/Samples/Sw. Open Diapason 8	MIDIKeyNumber=89	MIDIKeyNumber=89	MIDIKeyNumber=89	Detected = 1475.61 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	MIDIPitchFraction=94.881642	MIDIPitchFraction=94.282104	MIDIPitchFraction=94.409985	MIDIKeyNumber=89	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	091-g.wav	091-g.wav	091-g.wav	MIDIPitchFraction=94.881642	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	Detected = 2310.19 Hz	detected pitch = 1560.79 Hz	detected pitch = 1560.84 Hz	091-g.wav	91.00	0.00	1,567.98	1,540.13	1,560.79	1,560.84		1553.91888888889	11.94	1560.815	90.9206894290542	7.93105709458359	
/002931/Samples/Sw. Open Diapason 8	MIDIKeyNumber=97	MIDIKeyNumber=90	MIDIKeyNumber=90	Detected = 2310.19 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	MIDIPitchFraction=70.926663	MIDIPitchFraction=92.042703	MIDIPitchFraction=92.091806	MIDIKeyNumber=97	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8	Batch process complete!	Batch process complete!	Batch process complete!	MIDIPitchFraction=70.926663	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Open Diapason 8				Batch process complete!	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	/002931/Samples/Sw. Vox Humana 8	/002931/Samples/Sw. Vox Humana 8	/002931/Samples/Sw. Vox Humana 8	0.00	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8				/002931/Samples/Sw. Vox Humana 8	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	036-c.wav	036-c.wav	036-c.wav	0.00	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 79.28 Hz	detected pitch = 65.19 Hz	detected pitch = 390.41 Hz	036-c.wav	36.00	0.00	65.41	79.28	65.19	65.07		69.8461111111111	8.17	65.1291666666667	35.9264657849628	7.35342150372134	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=39	MIDIKeyNumber=35	MIDIKeyNumber=66	Detected = 79.28 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=32.937308	MIDIPitchFraction=94.139750	MIDIPitchFraction=92.965975	MIDIKeyNumber=39	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	038-d.wav	038-d.wav	038-d.wav	MIDIPitchFraction=32.937308	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 24.43 Hz	detected pitch = 73.24 Hz	detected pitch = 228.39 Hz	038-d.wav	38.00	0.00	73.42	73.29	73.24	76.13		74.22	1.65	73.265	37.9643105170109	3.56894829890777	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=18	MIDIKeyNumber=37	MIDIKeyNumber=57	Detected = 24.43 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=94.888170	MIDIPitchFraction=95.841551	MIDIPitchFraction=64.784554	MIDIKeyNumber=18	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	039-d#.wav	039-d#.wav	039-d#.wav	MIDIPitchFraction=94.888170	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 262.28 Hz	detected pitch = 77.64 Hz	detected pitch = 480.18 Hz	039-d#.wav	39.00	0.00	77.78	262.28	77.64	480.18	77.54	224.41	191.45	77.59	38.957269289828	4.27307101719805	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=60	MIDIKeyNumber=38	MIDIKeyNumber=70	Detected = 262.28 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=4.312224	MIDIPitchFraction=96.745385	MIDIPitchFraction=51.301517	MIDIKeyNumber=60	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	040-e.wav	040-e.wav	040-e.wav	MIDIPitchFraction=4.312224	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 76.12 Hz	detected pitch = 82.03 Hz	detected pitch = 382.58 Hz	040-e.wav	40.00	0.00	82.41	76.12	82.03	76.52	82.07	79.184	3.31	82.05	39.9248605812203	7.51394187797132	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=38	MIDIKeyNumber=39	MIDIKeyNumber=66	Detected = 76.12 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=62.609955	MIDIPitchFraction=92.090450	MIDIPitchFraction=57.887939	MIDIKeyNumber=38	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	041-f.wav	041-f.wav	041-f.wav	MIDIPitchFraction=62.609955	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 67.52 Hz	detected pitch = 87.16 Hz	detected pitch = 399.85 Hz	041-f.wav	41.00	0.00	87.31	67.52	87.16	79.97	86.84	80.3725	9.19	87	40.9390053878888	6.09946121111733	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=36	MIDIKeyNumber=40	MIDIKeyNumber=67	Detected = 67.52 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=54.971599	MIDIPitchFraction=97.043539	MIDIPitchFraction=34.328976	MIDIKeyNumber=36	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	042-f#.wav	042-f#.wav	042-f#.wav	MIDIPitchFraction=54.971599	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 235.21 Hz	detected pitch = 92.28 Hz	detected pitch = 184.09 Hz	042-f#.wav	42.00	0.00	92.50	235.21	92.28	92.05		139.845	82.59	92.1625	41.9369787986375	6.3021201362524	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=58	MIDIKeyNumber=41	MIDIKeyNumber=53	Detected = 235.21 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=15.768204	MIDIPitchFraction=95.936240	MIDIPitchFraction=91.442386	MIDIKeyNumber=58	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	043-g.wav	043-g.wav	043-g.wav	MIDIPitchFraction=15.768204	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 110.21 Hz	detected pitch = 97.52 Hz	detected pitch = 97.75 Hz	043-g.wav	43.00	0.00	98.00	110.21	97.52	97.75		101.826666666667	7.26	97.52	42.9151980878499	8.48019121500698	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=45	MIDIKeyNumber=42	MIDIKeyNumber=42	Detected = 110.21 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=3.280657	MIDIPitchFraction=91.538527	MIDIPitchFraction=95.513259	MIDIKeyNumber=45	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	044-g#.wav	044-g#.wav	044-g#.wav	MIDIPitchFraction=3.280657	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 274.43 Hz	detected pitch = 103.27 Hz	detected pitch = 149.41 Hz	044-g#.wav	44.00	0.00	103.83	274.43	103.27	149.41	103.50	157.6525	80.82	103.385	43.9262802992649	7.371970073509	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=60	MIDIKeyNumber=43	MIDIKeyNumber=50	Detected = 274.43 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=82.725106	MIDIPitchFraction=90.726420	MIDIPitchFraction=30.080792	MIDIKeyNumber=60	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	045-a.wav	045-a.wav	045-a.wav	MIDIPitchFraction=82.725106	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 122.14 Hz	detected pitch = 109.86 Hz	detected pitch = 1027.10 Hz	045-a.wav	45.00	0.00	110.00	122.14	109.86	1,027.10	109.92	342.255	456.60	109.89	44.982678997564	1.73210024360202	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=46	MIDIKeyNumber=44	MIDIKeyNumber=83	Detected = 122.14 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=81.295143	MIDIPitchFraction=97.865066	MIDIPitchFraction=67.602371	MIDIKeyNumber=46	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	046-a#.wav	046-a#.wav	046-a#.wav	MIDIPitchFraction=81.295143	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 115.67 Hz	detected pitch = 115.72 Hz	detected pitch = 403.14 Hz	046-a#.wav	46.00	0.00	116.54	115.67	115.72	403.14		211.51	165.96	115.72	45.8776164555626	12.2383544437412	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=45	MIDIKeyNumber=45	MIDIKeyNumber=67	Detected = 115.67 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=86.948618	MIDIPitchFraction=87.792918	MIDIPitchFraction=48.531991	MIDIKeyNumber=45	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	047-b.wav	047-b.wav	047-b.wav	MIDIPitchFraction=86.948618	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 324.80 Hz	detected pitch = 123.05 Hz	detected pitch = 713.17 Hz	047-b.wav	47.00	0.00	123.47	108.27	123.05	118.86	122.92	118.274583333333	6.95	122.985	46.9317461119936	6.82538880063817	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=63	MIDIKeyNumber=46	MIDIKeyNumber=77	Detected = 324.80 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=74.465154	MIDIPitchFraction=94.043034	MIDIPitchFraction=36.082194	MIDIKeyNumber=63	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	048-c.wav	048-c.wav	048-c.wav	MIDIPitchFraction=74.465154	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 136.65 Hz	detected pitch = 261.27 Hz	detected pitch = 914.06 Hz	048-c.wav	48.00	0.00	130.81	136.65	130.64	130.58		132.621666666667	3.49	130.6075	47.9728106493248	2.7189350675215	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=48	MIDIKeyNumber=59	MIDIKeyNumber=81	Detected = 136.65 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=75.519998	MIDIPitchFraction=97.617949	MIDIPitchFraction=65.736336	MIDIKeyNumber=48	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	050-d.wav	050-d.wav	050-d.wav	MIDIPitchFraction=75.519998	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 205.12 Hz	detected pitch = 145.75 Hz	detected pitch = 583.53 Hz	050-d.wav	50.00	0.00	146.83	205.12	145.75	145.88		165.584166666667	34.24	145.81625	49.8797757738645	12.0224226135534	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=55	MIDIKeyNumber=49	MIDIKeyNumber=73	Detected = 205.12 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=78.771477	MIDIPitchFraction=87.214256	MIDIPitchFraction=88.752771	MIDIKeyNumber=55	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	051-d#.wav	051-d#.wav	051-d#.wav	MIDIPitchFraction=78.771477	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 164.47 Hz	detected pitch = 153.81 Hz	detected pitch = 307.30 Hz	051-d#.wav	51.00	0.00	155.56	164.47	153.81	153.65		157.31	6.20	153.73	50.7947424821672	20.5257517832841	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=51	MIDIKeyNumber=50	MIDIKeyNumber=62	Detected = 164.47 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=96.424797	MIDIPitchFraction=80.353495	MIDIPitchFraction=78.555065	MIDIKeyNumber=51	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	052-e.wav	052-e.wav	052-e.wav	MIDIPitchFraction=96.424797	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 392.83 Hz	detected pitch = 328.86 Hz	detected pitch = 328.72 Hz	052-e.wav	52.00	0.00	164.81	392.83	328.86	328.72		350.136666666667	36.97	164.395	51.9559547641921	4.40452358079071	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=67	MIDIKeyNumber=63	MIDIKeyNumber=63	Detected = 392.83 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=3.669671	MIDIPitchFraction=95.943185	MIDIPitchFraction=95.211093	MIDIKeyNumber=67	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	054-f#.wav	054-f#.wav	054-f#.wav	MIDIPitchFraction=3.669671	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 251.65 Hz	detected pitch = 368.01 Hz	detected pitch = 368.07 Hz	054-f#.wav	54.00	0.00	185.00	251.65	368.01	368.07		329.243333333333	67.20	184.02	53.9083085842655	9.1691415734509	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=59	MIDIKeyNumber=65	MIDIKeyNumber=65	Detected = 251.65 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	MIDIPitchFraction=32.694086	MIDIPitchFraction=90.707409	MIDIPitchFraction=90.967566	MIDIKeyNumber=59	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	055-g.wav	055-g.wav	055-g.wav	MIDIPitchFraction=32.694086	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
/002931/Samples/Sw. Vox Humana 8	Detected = 209.88 Hz	detected pitch = 391.32 Hz	detected pitch = 391.37 Hz	055-g.wav	55.00	0.00	196.00	209.88	391.32	391.37		330.856666666667	104.77	195.6725	54.9712498646717	2.87501353283517	
/002931/Samples/Sw. Vox Humana 8	MIDIKeyNumber=56	MIDIKeyNumber=66	MIDIKeyNumber=66	Detected = 209.88 Hz	#VALUE!	0.00	#VALUE!	#VALUE!	#VALUE!	#VALUE!		#VALUE!	#VALUE!	#VALUE!	#VALUE!	#VALUE!	
